order_id,customer_id,order_datetime,billing_zip,shipping_zip,shipping_state,payment_method,device_type,ip_country,promo_used,promo_code,order_subtotal,shipping_fee,tax_amount,order_total,risk_score,is_fraud
227,1,2025-11-24 23:19:05,28289,28289,CO,card,desktop,US,true,STUDENT,22.11,12.99,1.28,36.38,5.6,false
228,1,2025-10-29 03:40:30,28289,28289,CO,paypal,desktop,US,false,,590.04,8.04,34.4,632.48,46.6,false
229,1,2025-09-13 15:50:18,28289,28289,CO,card,mobile,US,true,VIP20,236.17,6.99,22.05,265.21,40.8,false
230,1,2025-12-23 13:31:45,28289,32595,NY,paypal,mobile,US,false,,472.34,6.99,35.82,515.15,59.3,false
231,1,2025-10-16 04:57:03,28289,28289,CO,paypal,mobile,US,false,,48.3,7.34,3.9,59.54,10.9,false
232,1,2025-10-05 23:31:47,28289,28289,CO,card,mobile,US,true,VIP20,108.52,6.99,10.12,125.63,25.5,false
233,1,2026-01-03 16:20:32,28289,28289,CO,card,desktop,US,false,,904.46,8.04,53.4,965.9,80.7,false
234,1,2025-09-20 21:53:13,28289,28289,CO,card,mobile,US,false,,304.89,8.04,28.23,341.16,40.3,false
235,1,2025-08-12 08:32:17,28289,28289,CO,paypal,mobile,US,false,,624.02,13.34,51.94,689.3,74.0,false
236,1,2025-10-06 11:29:29,28289,28289,CO,bank,desktop,US,true,FREESHIP,1165.7,0.0,101.89,1267.59,97.7,false
237,1,2026-01-03 20:52:39,28289,28289,CO,card,mobile,US,false,,754.32,9.09,38.06,801.47,71.2,false
238,1,2025-11-03 05:26:04,28289,61834,CA,paypal,mobile,US,true,SAVE10,62.22,6.99,3.62,72.83,26.2,false
239,1,2025-09-02 23:55:24,28289,28289,CO,card,desktop,US,true,FREESHIP,405.88,0.0,29.76,435.64,54.4,true
240,1,2025-12-04 18:19:41,28289,28289,CO,card,mobile,US,false,,253.53,8.74,19.17,281.44,15.5,false
241,1,2025-09-15 16:17:32,28289,28289,CO,bank,mobile,US,false,,526.59,8.74,33.15,568.48,53.6,false
242,1,2025-10-21 10:31:26,28289,32271,IL,card,mobile,US,true,STUDENT,99.9,6.99,7.54,114.43,37.1,false
243,1,2025-07-24 01:08:19,28289,72446,AZ,card,desktop,US,false,,783.72,8.04,44.28,836.04,95.2,false
244,1,2025-11-30 09:18:13,28289,49302,FL,card,mobile,US,false,,409.62,8.74,27.64,446.0,58.2,false
245,1,2025-08-18 16:15:41,28289,28289,CO,paypal,desktop,GB,false,,415.66,8.04,37.7,461.4,64.7,false
246,1,2025-11-14 18:49:35,28289,28289,CO,card,mobile,US,false,,844.71,9.09,72.68,926.48,82.2,true
247,1,2025-12-04 18:41:44,28289,28289,CO,card,tablet,US,false,,122.48,6.99,6.24,135.71,6.2,false
248,1,2025-08-18 02:42:33,28289,28289,CO,bank,mobile,US,false,,114.91,13.34,6.57,134.82,11.7,false
249,1,2025-08-09 10:16:04,28289,28289,CO,paypal,desktop,US,false,,286.84,8.04,14.85,309.73,24.0,false
250,1,2025-10-03 07:32:27,28289,28289,CO,card,desktop,IN,false,,469.19,14.74,43.74,527.67,77.5,false
251,1,2025-09-16 13:42:17,28289,28289,CO,paypal,mobile,US,false,,262.17,6.99,23.91,293.07,28.2,false
252,1,2025-10-01 18:19:10,28289,28289,CO,card,tablet,US,false,,415.78,8.04,26.45,450.27,46.3,false
253,1,2025-11-22 00:12:45,28289,28289,CO,card,mobile,BR,false,,378.21,7.34,26.57,412.12,49.0,false
254,1,2025-12-14 03:01:13,28289,28289,CO,paypal,mobile,US,true,VIP20,408.98,7.34,35.3,451.62,32.3,false
255,1,2025-11-09 05:18:52,28289,28289,CO,paypal,mobile,US,false,,338.04,7.34,23.49,368.87,23.9,false
256,1,2025-10-10 03:09:14,28289,28289,CO,paypal,mobile,US,false,,595.18,9.09,33.08,637.35,68.7,false
257,1,2025-08-10 05:34:35,28289,28289,CO,paypal,mobile,US,false,,785.2,7.69,62.4,855.29,86.7,false
258,1,2025-12-31 23:29:03,28289,28289,CO,card,desktop,US,false,,1360.59,8.74,126.76,1496.09,97.3,false
259,1,2025-11-30 19:29:46,28289,28289,CO,card,mobile,US,false,,198.73,7.34,17.81,223.88,12.1,false
260,1,2025-10-05 11:55:21,28289,28289,CO,paypal,mobile,GB,false,,721.77,7.69,41.7,771.16,92.1,false
261,1,2025-10-09 09:39:01,28289,28289,CO,card,mobile,US,false,,764.17,9.79,71.27,845.23,89.3,true
262,1,2025-12-12 17:46:40,28289,28289,CO,card,tablet,US,false,,474.76,7.34,31.71,513.81,30.3,false
263,1,2025-07-21 22:48:41,28289,58497,AZ,card,tablet,US,false,,444.33,7.34,24.76,476.43,76.5,false
264,1,2025-12-14 14:58:57,28289,28289,CO,card,mobile,US,false,,21.24,6.99,1.14,29.37,5.0,false
265,1,2025-07-22 16:31:22,28289,28289,CO,paypal,desktop,US,true,SAVE10,370.85,8.04,23.88,402.77,42.9,false
266,1,2025-09-05 02:18:53,28289,28289,CO,paypal,mobile,US,false,,707.24,14.04,37.87,759.15,80.2,false
267,1,2025-10-25 12:20:50,28289,28289,CO,card,mobile,CA,false,,159.06,6.99,14.8,180.85,31.1,false
268,1,2025-10-24 12:24:21,28289,66919,IL,card,mobile,US,true,WELCOME,457.39,8.04,24.18,489.61,79.4,true
269,1,2025-07-27 12:43:25,28289,28289,CO,bank,mobile,US,false,,315.17,8.39,18.7,342.26,27.1,false
270,1,2025-07-19 21:13:00,28289,28289,CO,paypal,mobile,US,false,,250.3,6.99,16.97,274.26,26.3,false
271,1,2025-10-24 11:57:30,28289,36230,CA,card,desktop,US,false,,334.5,8.04,22.57,365.11,50.6,false
272,1,2025-08-01 19:59:21,28289,28289,CO,card,mobile,IN,false,,236.24,14.39,19.63,270.26,56.2,false
273,1,2025-09-17 18:43:20,28289,28289,CO,paypal,mobile,US,false,,49.84,6.99,3.24,60.07,10.9,false
274,1,2026-01-04 11:57:18,28289,28289,CO,card,mobile,NG,false,,182.1,6.99,9.51,198.6,24.8,true
275,1,2025-09-21 18:10:41,28289,28289,CO,bank,mobile,US,false,,569.39,8.39,35.2,612.98,59.0,false
276,1,2025-12-27 15:04:44,28289,28289,CO,card,mobile,US,true,VIP20,569.99,8.39,39.59,617.97,59.6,false
277,1,2025-11-14 04:39:08,28289,46808,WA,paypal,mobile,US,false,,39.38,6.99,3.52,49.89,12.4,false
278,1,2025-09-03 07:53:39,28289,28289,CO,card,mobile,US,true,WELCOME,415.03,8.04,35.96,459.03,64.5,false
279,1,2025-10-01 12:32:54,28289,28289,CO,card,mobile,CA,false,,889.01,9.09,58.12,956.22,97.5,false
280,1,2025-12-16 19:56:26,28289,28289,CO,card,mobile,US,false,,241.51,6.99,22.23,270.73,14.9,false
281,1,2025-10-12 16:22:18,28289,28289,CO,paypal,desktop,US,false,,413.51,8.04,36.2,457.75,39.9,false
282,1,2025-10-13 20:26:26,28289,28289,CO,card,tablet,US,false,,339.73,7.34,17.46,364.53,36.0,false
283,1,2025-07-22 16:58:20,28289,28289,CO,bank,mobile,US,false,,181.61,8.39,17.07,207.07,15.9,false
284,1,2025-12-06 04:05:49,28289,28289,CO,paypal,desktop,US,false,,179.24,8.04,15.66,202.94,6.4,false
285,1,2025-08-25 13:32:01,28289,28289,CO,card,mobile,US,false,,857.85,14.39,60.05,932.29,92.8,false
286,1,2025-08-27 20:38:43,28289,28289,CO,paypal,mobile,CA,false,,60.58,6.99,5.67,73.24,26.2,false
287,1,2025-12-07 07:50:19,28289,28289,CO,paypal,mobile,US,false,,344.69,6.99,29.77,381.45,18.4,false
288,1,2025-10-02 18:18:32,28289,28289,CO,paypal,mobile,US,false,,230.9,7.34,12.24,250.48,24.1,false
289,1,2025-09-25 14:56:49,28289,28289,CO,card,desktop,US,true,SAVE10,681.33,9.09,46.74,737.16,84.4,false
290,1,2025-09-19 21:36:51,28289,11594,TX,card,mobile,US,false,,136.24,7.69,9.72,153.65,46.7,false
291,1,2025-12-23 10:25:34,28289,28289,CO,card,mobile,US,false,,73.1,24.99,5.52,103.61,7.0,false
292,1,2025-09-26 14:32:57,28289,66606,CA,bank,desktop,US,false,,503.06,8.04,46.64,557.74,72.9,false
293,1,2025-08-25 13:21:23,28289,28289,CO,card,desktop,US,true,SAVE10,313.7,14.39,19.97,348.06,43.5,false
294,1,2025-12-03 18:27:00,28289,28289,CO,paypal,desktop,CA,false,,600.22,8.04,37.34,645.6,62.9,false
295,1,2026-01-01 20:34:06,28289,28289,CO,card,tablet,US,false,,1042.76,14.39,84.44,1141.59,91.0,true
296,1,2025-10-30 15:46:29,28289,28289,CO,card,desktop,US,true,VIP20,279.75,13.69,19.77,313.21,26.2,false
297,1,2025-09-20 19:32:02,28289,28289,CO,crypto,mobile,US,false,,1044.81,8.39,75.26,1128.46,99.4,true
298,1,2025-07-17 15:51:46,28289,28289,CO,card,mobile,US,false,,558.71,8.74,33.99,601.44,71.2,false
299,1,2025-12-19 22:53:26,28289,28289,CO,card,desktop,US,true,STUDENT,221.71,6.99,17.21,245.91,14.5,false
300,1,2025-10-06 22:05:01,28289,28289,CO,bank,desktop,US,true,WELCOME,109.12,8.04,9.09,126.25,12.3,false
301,1,2025-12-05 06:02:47,28289,28289,CO,bank,mobile,US,false,,157.51,7.69,12.86,178.06,5.7,false
302,1,2025-09-16 06:57:51,28289,28289,CO,card,mobile,US,false,,458.28,8.04,30.33,496.65,59.5,true
303,1,2025-07-27 01:32:44,28289,28289,CO,card,mobile,CA,false,,100.69,7.34,8.71,116.74,37.4,false
304,1,2025-07-27 15:08:05,28289,28289,CO,card,mobile,US,false,,42.36,13.34,2.55,58.25,14.1,false
305,1,2025-11-07 06:26:22,28289,95802,FL,card,mobile,US,true,SAVE10,115.31,7.34,9.83,132.48,39.2,false
306,1,2025-08-14 23:12:36,28289,28289,CO,card,desktop,US,false,,36.27,6.99,2.03,45.29,10.2,false
307,1,2025-10-29 03:01:48,28289,28289,CO,card,mobile,US,false,,346.53,7.34,17.34,371.21,30.1,false
308,1,2025-12-29 06:42:07,28289,28289,CO,bank,tablet,US,false,,670.78,8.04,63.56,742.38,42.8,false
309,1,2025-09-20 16:39:17,28289,28289,CO,card,mobile,US,true,FREESHIP,535.81,0.0,37.38,573.19,76.2,false
310,1,2025-07-19 15:55:07,28289,28289,CO,card,desktop,US,false,,374.32,13.69,28.01,416.02,42.1,true
311,1,2025-09-16 03:18:53,28289,28289,CO,card,mobile,US,true,VIP20,66.75,7.34,5.74,79.83,21.4,false
312,1,2025-12-28 06:11:24,28289,28289,CO,card,desktop,US,false,,869.13,14.74,47.1,930.97,77.8,false
313,1,2025-07-12 01:05:11,28289,28289,CO,card,desktop,US,false,,583.7,7.69,55.22,646.61,50.8,false
314,1,2026-01-05 06:36:34,28289,28289,CO,card,desktop,US,false,,365.24,8.04,29.19,402.47,20.0,false
315,1,2025-11-19 05:46:51,28289,28289,CO,card,desktop,US,true,STUDENT,239.17,25.69,15.19,280.05,16.8,false
316,1,2025-10-07 20:38:39,28289,28289,CO,bank,desktop,US,false,,605.62,8.04,38.84,652.5,56.5,false
317,1,2025-09-28 03:02:47,28289,28289,CO,card,tablet,US,true,STUDENT,392.02,8.04,25.37,425.43,53.2,false
318,1,2025-09-30 21:46:52,28289,28289,CO,card,tablet,US,false,,49.01,6.99,3.09,59.09,10.9,false
319,1,2025-11-16 00:41:02,28289,28289,CO,card,desktop,US,true,VIP20,47.27,12.99,2.77,63.03,6.4,false
320,1,2025-07-23 14:41:46,28289,28289,CO,card,mobile,US,false,,438.01,8.04,40.66,486.71,58.3,false
321,1,2025-12-13 09:21:40,28289,28289,CO,paypal,desktop,US,true,STUDENT,327.4,12.99,18.55,358.94,18.2,false
322,1,2025-10-30 04:13:23,28289,28289,CO,card,mobile,CA,false,,335.84,8.74,29.5,374.08,54.2,false
323,1,2025-11-14 12:39:55,28289,28289,CO,paypal,desktop,US,false,,679.08,8.39,36.8,724.27,48.0,false
324,1,2025-09-01 15:33:35,28289,28289,CO,paypal,mobile,US,false,,388.1,7.69,23.09,418.88,42.4,false
325,1,2025-08-31 18:58:43,28289,28289,CO,bank,tablet,US,false,,559.55,9.09,35.14,603.78,50.5,true
326,1,2025-10-07 16:53:42,28289,28289,CO,card,mobile,US,false,,513.58,8.39,30.98,552.95,66.0,false
327,1,2025-10-01 04:37:23,28289,19975,WA,card,desktop,CA,true,WELCOME,543.95,9.09,44.96,598.0,96.0,true
328,1,2025-10-10 20:57:30,28289,27023,WA,card,mobile,US,true,STUDENT,79.29,7.34,7.53,94.16,49.3,false
329,1,2025-12-26 06:08:00,28289,28289,CO,bank,tablet,US,false,,115.9,13.69,8.22,137.81,3.5,false
330,1,2025-08-12 22:42:16,28289,28289,CO,card,tablet,US,false,,519.38,15.09,34.18,568.65,60.9,false
331,1,2025-12-13 10:48:07,28289,28289,CO,paypal,mobile,US,false,,1172.63,9.09,106.12,1287.84,95.4,true
332,1,2025-11-12 15:52:02,28289,28289,CO,paypal,mobile,US,false,,271.12,7.34,19.33,297.79,12.9,false
333,1,2025-11-08 01:05:23,28289,28289,CO,paypal,desktop,US,false,,274.5,15.79,26.07,316.36,15.2,false
334,1,2025-09-07 13:48:23,28289,28289,CO,card,mobile,US,true,SAVE10,114.43,6.99,10.74,132.16,26.1,false
335,1,2025-10-30 18:00:28,28289,28289,CO,card,mobile,US,false,,392.38,14.74,25.13,432.25,36.8,false
336,1,2025-10-31 22:19:27,28289,72518,CA,card,mobile,US,false,,507.63,9.09,42.03,558.75,78.5,true
337,1,2025-08-25 00:31:17,28289,28289,CO,card,mobile,US,false,,174.41,6.99,11.77,193.17,24.3,false
338,1,2025-08-30 23:56:14,28289,28289,CO,bank,mobile,US,false,,274.3,7.69,15.2,297.19,22.9,false
339,1,2025-12-01 08:01:15,28289,19463,AZ,card,mobile,GB,false,,72.08,7.34,4.27,83.69,38.2,false
340,1,2025-09-21 05:36:45,28289,28289,CO,paypal,mobile,US,false,,245.7,25.34,14.97,286.01,27.5,false
341,1,2025-10-01 19:55:16,28289,28289,CO,card,desktop,US,false,,114.49,7.69,5.8,127.98,14.7,false
342,1,2025-08-17 17:00:05,28289,28289,CO,card,mobile,US,true,FREESHIP,575.21,0.0,32.51,607.72,79.2,false
343,1,2025-08-31 11:21:50,28289,28289,CO,card,mobile,US,true,SAVE10,735.32,7.69,55.16,798.17,90.8,false
344,1,2025-07-10 08:20:13,28289,28289,CO,card,desktop,US,false,,205.29,8.04,16.69,230.02,9.5,false
345,1,2025-07-28 08:26:21,28289,28289,CO,paypal,desktop,US,false,,120.57,7.34,9.77,137.68,11.8,false
346,1,2025-10-21 13:49:06,28289,28289,CO,card,desktop,IN,false,,95.3,6.99,4.82,107.11,18.8,false
347,1,2025-12-30 02:47:17,28289,28289,CO,card,mobile,US,false,,932.48,9.09,81.96,1023.53,88.3,false
348,1,2026-01-05 06:33:34,28289,28289,CO,card,desktop,CA,false,,986.23,9.44,51.32,1046.99,94.5,true
349,1,2025-10-07 04:22:05,28289,68912,NY,card,mobile,US,false,,503.7,7.69,45.61,557.0,86.8,false
350,1,2025-07-30 18:23:17,28289,28289,CO,card,mobile,US,false,,191.7,6.99,17.78,216.47,26.5,false
351,1,2025-12-28 19:29:46,28289,28289,CO,paypal,desktop,US,true,STUDENT,920.4,14.39,54.15,988.94,83.8,false
352,1,2025-12-31 14:48:15,28289,79932,TX,card,mobile,US,false,,575.42,13.34,35.0,623.76,77.2,true
353,1,2025-08-25 14:04:29,28289,28289,CO,card,mobile,US,false,,766.48,8.74,59.88,835.1,88.8,true
354,1,2025-11-18 23:53:50,28289,28289,CO,bank,mobile,US,false,,240.53,6.99,20.23,267.75,8.6,false
355,1,2025-10-11 01:13:27,28289,28289,CO,card,desktop,US,false,,943.22,8.74,50.77,1002.73,93.2,false
356,1,2025-08-07 22:22:07,28289,28289,CO,paypal,mobile,US,false,,213.42,7.69,13.99,235.1,22.7,false
357,1,2025-08-07 19:29:07,28289,28289,CO,card,mobile,US,false,,384.26,13.34,32.79,430.39,51.3,false
358,1,2025-08-25 08:55:32,28289,28289,CO,bank,desktop,US,false,,22.03,6.99,2.03,31.05,5.5,false
359,1,2025-12-12 10:11:21,28289,26044,AZ,card,mobile,US,false,,137.45,6.99,12.17,156.61,24.7,false
360,1,2025-11-26 03:35:44,28289,28289,CO,card,mobile,US,true,SAVE10,274.23,6.99,20.76,301.98,23.3,false
361,1,2025-07-13 17:08:25,28289,28289,CO,card,desktop,US,false,,450.17,8.74,25.68,484.59,50.6,false
362,1,2025-11-26 17:18:35,28289,28289,CO,card,desktop,US,false,,158.05,6.99,10.83,175.87,7.4,false
363,1,2025-10-15 19:06:23,28289,28289,CO,card,mobile,US,true,VIP20,1337.2,8.74,70.32,1416.26,99.5,false
364,1,2025-08-16 10:15:58,28289,28289,CO,card,mobile,US,false,,73.28,7.34,5.2,85.82,15.8,false
365,1,2025-08-25 12:13:05,28289,28289,CO,paypal,mobile,US,false,,473.39,14.74,36.7,524.83,55.6,false
366,1,2025-12-23 08:57:40,28289,28289,CO,card,desktop,US,true,FREESHIP,180.73,0.0,10.08,190.81,11.4,false
367,1,2025-09-12 12:29:26,28289,28289,CO,paypal,mobile,US,false,,481.06,12.99,43.15,537.2,57.1,false
368,1,2025-09-08 03:03:16,28289,28289,CO,paypal,desktop,US,false,,64.53,6.99,4.77,76.29,9.0,false
369,1,2025-08-16 12:01:23,28289,28289,CO,paypal,tablet,US,false,,31.59,6.99,2.17,40.75,7.6,false
370,1,2025-10-21 19:03:29,28289,28289,CO,paypal,desktop,US,false,,504.01,8.39,27.38,539.78,35.4,false
371,1,2025-08-16 03:47:12,28289,28289,CO,card,desktop,US,false,,1192.92,15.79,73.28,1281.99,98.2,false
372,1,2025-10-11 22:41:27,28289,28289,CO,card,desktop,US,true,FREESHIP,444.12,0.0,28.17,472.29,58.9,false
373,1,2025-08-05 04:44:30,28289,28289,CO,card,desktop,US,true,SAVE10,62.07,7.34,5.08,74.49,16.4,false
374,1,2025-10-30 21:08:04,28289,28289,CO,card,desktop,US,false,,254.33,14.74,21.25,290.32,17.5,false
375,1,2025-12-29 08:22:24,28289,28289,CO,card,desktop,US,false,,444.12,15.09,41.26,500.47,29.0,false
376,1,2025-12-07 10:18:08,28289,28289,CO,card,desktop,CA,false,,202.94,6.99,11.22,221.15,21.5,false
377,1,2025-08-12 11:07:43,28289,28289,CO,card,tablet,US,false,,686.48,7.69,62.08,756.25,79.9,false
378,1,2025-12-17 11:27:03,28289,55178,AZ,bank,mobile,US,false,,391.22,8.74,29.25,429.21,41.2,false
379,1,2025-07-12 14:13:15,28289,28289,CO,paypal,mobile,US,false,,194.72,13.69,11.94,220.35,21.4,false
380,1,2025-12-21 16:48:46,28289,28289,CO,paypal,mobile,US,false,,774.54,8.39,40.65,823.58,67.2,false
381,1,2025-07-25 11:06:46,28289,28289,CO,paypal,mobile,IN,false,,104.51,6.99,8.27,119.77,31.0,false
382,1,2025-12-06 22:07:05,28289,28289,CO,paypal,mobile,US,false,,290.78,8.04,22.37,321.19,14.3,false
383,1,2025-11-27 16:07:54,28289,28289,CO,bank,desktop,US,false,,1736.71,15.79,92.06,1844.56,99.5,false
384,1,2025-08-17 05:25:18,28289,28289,CO,card,tablet,GB,false,,109.16,7.34,10.01,126.51,31.7,false
385,1,2025-11-18 08:29:21,28289,28289,CO,card,mobile,US,false,,203.16,6.99,19.08,229.23,12.4,false
386,1,2025-08-30 01:44:49,28289,28289,CO,paypal,mobile,US,true,STUDENT,322.88,7.34,26.05,356.27,44.6,false
387,1,2026-01-01 10:25:58,28289,28289,CO,paypal,desktop,US,true,SAVE10,695.2,7.69,60.64,763.53,62.7,true
388,1,2025-09-13 17:47:01,28289,28289,CO,card,desktop,US,true,STUDENT,164.22,7.69,13.25,185.16,25.5,false
389,1,2025-11-30 03:37:03,28289,87150,AZ,card,desktop,US,false,,218.38,6.99,19.77,245.14,27.4,false
390,1,2025-10-22 16:06:09,28289,28289,CO,paypal,mobile,US,false,,757.24,7.69,49.28,814.21,74.5,false
391,1,2025-10-28 06:22:20,28289,28289,CO,card,desktop,CA,true,VIP20,285.09,6.99,14.76,306.84,48.4,false
392,1,2025-12-08 19:18:00,28289,28289,CO,card,mobile,US,true,WELCOME,142.66,6.99,12.54,162.19,13.1,false
393,1,2025-10-16 05:06:08,28289,28289,CO,paypal,mobile,US,false,,705.84,14.74,36.43,757.01,80.0,false
394,1,2025-09-23 12:28:18,28289,28289,CO,card,tablet,US,false,,1008.73,9.09,74.59,1092.41,95.5,false
395,1,2025-10-15 21:51:08,28289,28289,CO,bank,desktop,US,false,,249.74,6.99,18.38,275.11,16.5,false
396,1,2025-12-28 03:48:05,28289,57232,AZ,card,desktop,US,false,,122.48,6.99,9.11,138.58,18.1,false
397,1,2025-08-14 03:24:02,28289,28289,CO,card,desktop,US,false,,958.72,9.79,88.52,1057.03,94.7,false
398,1,2025-07-25 03:37:22,28289,28289,CO,bank,mobile,US,false,,237.86,9.09,15.57,262.52,20.0,false
399,1,2025-07-30 07:36:18,28289,28289,CO,card,mobile,GB,false,,398.75,7.34,34.74,440.83,75.1,false
400,1,2025-12-16 18:16:38,28289,28289,CO,bank,mobile,US,false,,7.06,6.99,0.54,14.59,2.6,false
401,1,2025-09-24 07:16:27,28289,28289,CO,card,mobile,US,false,,196.42,6.99,17.65,221.06,27.0,false
402,1,2025-10-04 13:19:19,28289,28289,CO,card,tablet,US,false,,512.13,13.34,26.42,551.89,58.9,false
403,1,2025-11-21 20:35:25,28289,28289,CO,card,mobile,US,true,STUDENT,169.71,6.99,12.41,189.11,14.7,false
404,1,2025-09-28 11:42:56,28289,52526,AZ,paypal,mobile,US,false,,473.12,25.34,42.67,541.13,81.8,false
405,1,2025-09-18 07:38:17,28289,28289,CO,card,desktop,US,true,FREESHIP,396.33,0.0,34.99,431.32,53.9,false
406,1,2025-07-23 19:39:31,28289,28289,CO,card,desktop,US,false,,162.88,7.34,12.78,183.0,18.5,false
407,1,2025-09-02 21:51:18,28289,28289,CO,card,mobile,US,false,,288.1,8.74,19.76,316.6,37.4,false
408,1,2025-09-03 14:24:03,28289,28289,CO,bank,mobile,US,true,VIP20,11.97,12.99,0.67,25.63,10.2,false
409,1,2025-11-07 20:59:41,28289,28289,CO,card,mobile,US,true,WELCOME,190.28,7.69,10.26,208.23,22.1,false
410,1,2025-10-26 19:55:48,28289,28289,CO,card,mobile,US,false,,521.62,8.04,47.2,576.86,54.6,false
411,1,2025-11-26 04:05:51,28289,28289,CO,card,mobile,US,false,,283.9,7.69,26.54,318.13,18.1,false
412,1,2025-11-30 13:54:46,28289,28289,CO,card,mobile,US,false,,514.54,8.74,39.1,562.38,42.8,false
413,1,2025-08-30 11:54:16,28289,28289,CO,card,desktop,US,false,,536.97,7.69,33.16,577.82,62.0,false
414,1,2025-12-30 03:34:35,28289,28289,CO,paypal,desktop,US,true,FREESHIP,302.45,0.0,16.65,319.1,15.4,false
415,1,2025-08-25 21:12:59,28289,28289,CO,card,desktop,IN,true,WELCOME,608.7,8.04,52.64,669.38,91.3,false
416,1,2025-11-21 07:43:52,28289,28289,CO,paypal,mobile,US,true,VIP20,296.53,8.04,25.7,330.27,20.6,false
417,1,2025-09-15 01:14:25,28289,28289,CO,card,mobile,US,false,,62.24,6.99,3.58,72.81,15.0,false
418,1,2025-10-10 12:07:24,28289,28289,CO,bank,mobile,US,false,,15.23,6.99,0.91,23.13,7.0,false
419,1,2025-09-24 22:36:03,28289,29782,FL,card,mobile,US,false,,720.63,8.39,48.44,777.46,95.2,true
420,1,2025-11-27 02:02:56,28289,28289,CO,paypal,mobile,US,true,VIP20,70.53,6.99,5.23,82.75,7.0,false
421,1,2025-12-07 12:04:23,28289,28289,CO,card,desktop,US,true,SAVE10,1215.21,8.74,81.3,1305.25,97.1,true
422,1,2025-11-26 19:24:26,28289,28289,CO,paypal,desktop,US,true,FREESHIP,402.95,0.0,23.61,426.56,23.7,false
423,1,2025-09-07 07:05:45,28289,28289,CO,card,desktop,US,true,FREESHIP,47.22,0.0,3.26,50.48,14.8,false
424,1,2025-10-03 17:41:28,28289,28289,CO,bank,mobile,US,true,FREESHIP,554.77,0.0,35.71,590.48,65.8,false
425,1,2025-08-21 18:27:45,28289,28289,CO,bank,mobile,US,true,WELCOME,326.62,8.04,25.0,359.66,37.7,false
426,1,2025-10-10 19:35:34,28289,28289,CO,card,desktop,US,true,SAVE10,193.88,8.74,12.1,214.72,28.4,false
427,1,2025-10-23 09:35:17,28289,22770,IL,card,mobile,US,false,,225.9,7.34,11.84,245.08,43.2,false
428,1,2025-09-01 04:46:24,28289,28289,CO,card,mobile,US,true,SAVE10,600.5,8.74,45.19,654.43,82.8,false
429,1,2025-11-04 13:16:44,28289,28289,CO,paypal,desktop,US,false,,483.59,13.69,24.59,521.87,33.4,true
430,1,2025-12-03 07:37:49,28289,25267,CA,card,mobile,US,false,,62.24,6.99,3.77,73.0,17.7,false
431,1,2025-10-29 04:26:54,28289,42675,TX,card,mobile,US,false,,88.0,12.99,7.65,108.64,27.8,false
432,1,2025-08-17 06:28:05,28289,28289,CO,card,mobile,US,false,,250.97,26.04,18.03,295.04,34.9,false
433,1,2025-10-02 12:42:00,28289,28289,CO,paypal,tablet,US,false,,932.14,27.09,52.46,1011.69,91.4,true
434,1,2025-07-26 23:30:15,28289,28289,CO,bank,desktop,US,false,,492.92,8.04,37.85,538.81,42.4,false
435,1,2025-12-30 23:01:59,28289,28289,CO,bank,tablet,US,false,,362.34,15.44,25.48,403.26,12.1,false
436,1,2025-10-16 02:42:38,28289,28289,CO,bank,mobile,US,true,VIP20,326.63,6.99,17.71,351.33,36.7,false
437,1,2025-09-05 20:39:30,28289,28289,CO,card,desktop,US,true,STUDENT,710.45,26.39,65.26,802.1,88.2,false
438,1,2025-08-28 22:01:51,28289,28289,CO,card,desktop,US,false,,379.69,8.39,31.34,419.42,42.5,false
439,1,2025-08-13 23:31:43,28289,28289,CO,card,desktop,US,false,,427.19,8.04,21.58,456.81,47.1,false
440,1,2025-12-16 23:49:44,28289,28289,CO,card,mobile,US,false,,676.19,7.34,35.06,718.59,62.1,false
441,1,2025-12-02 21:22:26,28289,28289,CO,card,mobile,US,false,,30.14,24.99,1.66,56.79,5.6,false
442,1,2025-12-16 01:35:34,28289,28289,CO,paypal,mobile,US,false,,108.52,6.99,9.91,125.42,5.9,false
443,1,2026-01-02 09:34:50,28289,28289,CO,bank,mobile,US,true,SAVE10,1202.42,15.09,85.55,1303.06,96.1,false
444,1,2025-11-02 03:25:06,28289,28289,CO,paypal,desktop,US,false,,109.19,6.99,5.94,122.12,6.4,false
445,1,2025-12-09 13:36:14,28289,28289,CO,card,mobile,US,false,,639.07,8.04,48.68,695.79,59.4,false
446,1,2025-09-11 06:04:49,28289,28289,CO,card,mobile,US,true,VIP20,501.37,7.34,35.85,544.56,73.6,false
447,1,2025-09-15 21:37:22,28289,28289,CO,card,mobile,US,true,VIP20,970.35,8.74,62.82,1041.91,97.1,false
